pl_name,hostname,default_flag,sy_snum,sy_pnum,discoverymethod,disc_year,disc_facility,soltype,pl_controv_flag,pl_refname,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_radj,pl_radjerr1,pl_radjerr2,pl_radjlim,pl_bmasse,pl_bmasseerr1,pl_bmasseerr2,pl_bmasselim,pl_bmassj,pl_bmassjerr1,pl_bmassjerr2,pl_bmassjlim,pl_bmassprov,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,pl_insol,pl_insolerr1,pl_insolerr2,pl_insollim,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtlim,ttv_flag,st_refname,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_rad,st_raderr1,st_raderr2,st_radlim,st_mass,st_masserr1,st_masserr2,st_masslim,st_met,st_meterr1,st_meterr2,st_metlim,st_metratio,st_logg,st_loggerr1,st_loggerr2,st_logglim,sy_refname,rastr,ra,decstr,dec,sy_dist,sy_disterr1,sy_disterr2,sy_vmag,sy_vmagerr1,sy_vmagerr2,sy_kmag,sy_kmagerr1,sy_kmagerr2,sy_gaiamag,sy_gaiamagerr1,sy_gaiamagerr2,rowupdate,pl_pubdate,releasedate
Kepler-792 b,Kepler-792,1,1,1,Transit,2016,Kepler,Published Confirmed,0,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,11.30119217,0.00006491,-0.00006491,0,,,,,1.960,0.490,-0.230,0,0.175,0.044,-0.021,0,,,,,,,,,,,,,,,,,,,,,,0,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,5971.00,136.24,-175.96,0,1.12,0.28,-0.13,0,1.09,0.09,-0.07,0,0.080,0.144,-0.146,0,[Fe/H],4.38,0.08,-0.17,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h28m01.64s,292.0068239,+38d49m14.52s,38.8207001,1425.4700000,54.0650000,-54.0650000,15.1170000,0.1490000,-0.1490000,13.4780000,0.0460000,-0.0460000,14.9760000,0.0003020,-0.0003020,2016-05-06 09:15:37,2016-05,2016-05-10
Kepler-793 b,Kepler-793,1,1,1,Transit,2016,Kepler,Published Confirmed,0,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,4.24153639,0.00002259,-0.00002259,0,,,,,1.370,0.280,-0.160,0,0.122,0.025,-0.014,0,,,,,,,,,,,,,,,,,,,,,,0,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,5745.00,145.41,-198.84,0,0.97,0.20,-0.10,0,0.98,0.07,-0.07,0,0.000,0.134,-0.186,0,[Fe/H],4.46,0.07,-0.15,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h40m52.02s,295.2167334,+38d46m27.94s,38.7744269,985.6990000,42.8735000,-42.8735000,14.7420000,0.0460000,-0.0460000,12.8710000,0.0280000,-0.0280000,14.6010000,0.0003590,-0.0003590,2016-05-06 09:15:37,2016-05,2016-05-10
Kepler-794 b,Kepler-794,1,1,1,Transit,2016,Kepler,Published Confirmed,0,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,11.13125132,0.00003571,-0.00003571,0,,,,,2.110,0.520,-0.340,0,0.188,0.046,-0.030,0,,,,,,,,,,,,,,,,,,,,,,0,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,5839.00,74.39,-64.99,0,1.38,0.34,-0.22,0,1.19,0.11,-0.07,0,0.340,0.055,-0.053,0,[Fe/H],4.23,0.13,-0.15,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h12m32.08s,288.1336793,+38d59m48.81s,38.9968923,931.1920000,14.5940000,-14.5940000,13.5990000,0.1030000,-0.1030000,12.0110000,0.0210000,-0.0210000,13.4420000,0.0002410,-0.0002410,2016-05-06 09:15:38,2016-05,2016-05-10
Kepler-796 b,Kepler-796,1,1,1,Transit,2016,Kepler,Published Confirmed,0,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,6.40087618,0.00002313,-0.00002313,0,,,,,1.300,0.360,-0.220,0,0.116,0.032,-0.020,0,,,,,,,,,,,,,,,,,,,,,,0,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,5475.00,79.05,-84.69,0,1.09,0.30,-0.18,0,0.93,0.04,-0.04,0,0.090,0.089,-0.075,0,[Fe/H],4.33,0.16,-0.20,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h09m13.90s,287.3078999,+39d08m40.95s,39.1447097,817.5840000,12.0745000,-12.0745000,13.1750000,0.0920000,-0.0920000,11.0740000,0.0210000,-0.0210000,12.9866000,0.0004050,-0.0004050,2016-05-06 09:15:39,2016-05,2016-05-10
Kepler-797 b,Kepler-797,1,1,1,Transit,2016,Kepler,Published Confirmed,0,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,27.07237711,0.00009275,-0.00009275,0,,,,,2.170,0.430,-0.220,0,0.194,0.038,-0.020,0,,,,,,,,,,,,,,,,,,,,,,1,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,5680.00,292.15,-205.19,0,0.95,0.18,-0.09,0,0.96,0.10,-0.07,0,-0.020,0.140,-0.172,0,[Fe/H],4.47,0.07,-0.12,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h48m50.14s,297.2089078,+41d46m53.92s,41.7816450,1315.2600000,34.2250000,-34.2250000,14.7510000,0.0800000,-0.0800000,12.8410000,0.0300000,-0.0300000,14.5416000,0.0003200,-0.0003200,2016-05-06 09:15:40,2016-05,2016-05-10
Kepler-798 b,Kepler-798,1,1,1,Transit,2016,Kepler,Published Confirmed,0,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,13.71933369,0.00005734,-0.00005734,0,,,,,2.390,1.040,-0.340,0,0.213,0.093,-0.030,0,,,,,,,,,,,,,,,,,,,,,,0,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,6224.00,124.30,-142.87,0,1.29,0.56,-0.18,0,1.19,0.18,-0.09,0,0.030,0.128,-0.155,0,[Fe/H],4.29,0.11,-0.25,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h29m54.79s,292.4782785,+42d08m32.22s,42.1422821,972.2740000,17.7810000,-17.7810000,14.2210000,0.0800000,-0.0800000,12.8380000,0.0330000,-0.0330000,14.1648000,0.0002690,-0.0002690,2016-05-06 09:15:40,2016-05,2016-05-10
Kepler-8 b,Kepler-8,0,1,1,Transit,2010,Kepler,Published Confirmed,0,<a refstr=JENKINS_ET_AL__2010 href=https://ui.adsabs.harvard.edu/abs/2010ApJ...724.1108J/abstract target=ref> Jenkins et al. 2010 </a>,3.52254000,0.00003000,-0.00005000,0,0.048300,0.000600,-0.001200,0,15.906,0.628,-0.650,0,1.419,0.056,-0.058,0,191.64300,41.31600,-60.38500,0,0.60300,0.13000,-0.19000,0,Mass,0.000000,,,0,,,,,1764,200,-200,0,0,<a refstr=JENKINS_ET_AL__2010 href=https://ui.adsabs.harvard.edu/abs/2010ApJ...724.1108J/abstract target=ref> Jenkins et al. 2010 </a>,6213.00,150.00,-150.00,0,1.49,0.05,-0.06,0,1.21,0.07,-0.06,0,-0.055,0.030,-0.030,0,[Fe/H],4.17,0.03,-0.03,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,18h45m09.15s,281.2881335,+42d27m03.95s,42.4510975,1021.8700000,14.5750000,-14.5750000,13.5980000,0.0690000,-0.0690000,12.2930000,0.0160000,-0.0160000,13.5299000,0.0002640,-0.0002640,2014-05-14,2010-12,2014-05-14
Kepler-8 b,Kepler-8,0,1,1,Transit,2010,Kepler,Published Confirmed,0,<a refstr=BONOMO_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017A&A...602A.107B/abstract target=ref>Bonomo et al. 2017</a>,3.52249905,0.00000083,-0.00000083,0,0.048350,0.000830,-0.000890,0,15.906,0.628,-0.650,0,1.419,0.056,-0.058,0,177.98480,44.49620,-41.31790,0,0.56000,0.14000,-0.13000,0,Mass,0.180000,,,1,,,,,,,,,0,<a refstr=BONOMO_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017A&A...602A.107B/abstract target=ref>Bonomo et al. 2017</a>,6210.00,150.00,-150.00,0,1.49,0.05,-0.06,0,1.21,0.07,-0.06,0,0.055,0.030,-0.030,0,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,18h45m09.15s,281.2881335,+42d27m03.95s,42.4510975,1021.8700000,14.5750000,-14.5750000,13.5980000,0.0690000,-0.0690000,12.2930000,0.0160000,-0.0160000,13.5299000,0.0002640,-0.0002640,2019-03-18 15:04:30,2017-06,2019-03-21
Kepler-8 b,Kepler-8,0,1,1,Transit,2010,Kepler,Published Confirmed,0,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,3.52249857,0.00000019,-0.00000019,0,,,,,15.310,1.230,-1.170,0,1.366,0.110,-0.104,0,,,,,,,,,,,,,,,,,,,,,,0,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,6258.00,89.27,-87.42,0,1.49,0.12,-0.11,0,1.23,0.07,-0.06,0,0.010,0.083,-0.086,0,[Fe/H],4.18,0.06,-0.05,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,18h45m09.15s,281.2881335,+42d27m03.95s,42.4510975,1021.8700000,14.5750000,-14.5750000,13.5980000,0.0690000,-0.0690000,12.2930000,0.0160000,-0.0160000,13.5299000,0.0002640,-0.0002640,2016-05-06 09:27:20,2016-05,2016-05-10
Kepler-8 b,Kepler-8,1,1,1,Transit,2010,Kepler,Published Confirmed,0,<a refstr=ESTEVES_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015ApJ...804..150E/abstract target=ref>Esteves et al. 2015</a>,3.52249910,0.00000070,-0.00000070,0,0.047400,0.001800,-0.002100,0,15.872,0.594,-0.695,0,1.416,0.053,-0.062,0,187.51970,41.31790,-38.13960,0,0.59000,0.13000,-0.12000,0,Mass,,,,,,,,,1680,40,-40,0,0,<a refstr=ESTEVES_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015ApJ...804..150E/abstract target=ref>Esteves et al. 2015</a>,6213.00,150.00,-150.00,0,1.49,0.05,-0.06,0,1.21,0.07,-0.06,0,-0.055,0.030,-0.030,0,[Fe/H],4.17,0.03,-0.03,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,18h45m09.15s,281.2881335,+42d27m03.95s,42.4510975,1021.8700000,14.5750000,-14.5750000,13.5980000,0.0690000,-0.0690000,12.2930000,0.0160000,-0.0160000,13.5299000,0.0002640,-0.0002640,2015-10-07 09:49:51,2015-05,2015-10-15
Kepler-8 b,Kepler-8,0,1,1,Transit,2010,Kepler,Published Confirmed,0,<a refstr=SOUTHWORTH_2011 href=https://ui.adsabs.harvard.edu/abs/2011MNRAS.417.2166S/abstract target=ref>Southworth 2011</a>,3.52250470,0.00000760,-0.00000760,0,0.048500,0.001200,-0.001200,0,15.480,0.415,-0.415,0,1.381,0.037,-0.037,0,187.51970,38.13960,-38.13960,0,0.59000,0.12000,-0.12000,0,Mass,,,,,,,,,1662,41,-41,0,0,<a refstr=SOUTHWORTH_2011 href=https://ui.adsabs.harvard.edu/abs/2011MNRAS.417.2166S/abstract target=ref>Southworth 2011</a>,6213.00,150.00,-150.00,0,1.50,0.04,-0.04,0,1.23,0.07,-0.07,0,-0.055,0.050,-0.050,0,[Fe/H],4.18,0.02,-0.02,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,18h45m09.15s,281.2881335,+42d27m03.95s,42.4510975,1021.8700000,14.5750000,-14.5750000,13.5980000,0.0690000,-0.0690000,12.2930000,0.0160000,-0.0160000,13.5299000,0.0002640,-0.0002640,2016-01-12 18:07:16,2011-11,2016-01-14
Kepler-800 b,Kepler-800,1,1,1,Transit,2016,Kepler,Published Confirmed,0,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,14.13176026,0.00004273,-0.00004273,0,,,,,2.850,0.340,-0.260,0,0.254,0.030,-0.023,0,,,,,,,,,,,,,,,,,,,,,,0,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,5315.00,60.48,-67.05,0,0.82,0.06,-0.06,0,0.85,0.04,-0.05,0,-0.090,0.158,-0.180,0,[Fe/H],4.55,0.04,-0.08,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h06m17.94s,286.5747697,+44d47m42.67s,44.7951858,1019.2600000,32.2180000,-32.2180000,15.9200000,0.1150000,-0.1150000,13.9160000,0.0510000,-0.0510000,15.7477000,0.0005020,-0.0005020,2016-05-06 09:15:41,2016-05,2016-05-10
Kepler-801 b,Kepler-801,1,1,1,Transit,2016,Kepler,Published Confirmed,0,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,11.41928253,0.00002439,-0.00002439,0,,,,,2.000,0.080,-0.100,0,0.178,0.007,-0.009,0,,,,,,,,,,,,,,,,,,,,,,0,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,4435.00,45.95,-38.89,0,0.63,0.03,-0.02,0,0.67,0.03,-0.03,0,-0.170,0.093,-0.094,0,[Fe/H],4.66,0.02,-0.02,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h04m18.04s,286.0751815,+44d39m52.66s,44.6646277,440.4260000,4.5420000,-4.5420000,15.5960000,0.0800000,-0.0800000,12.7630000,0.0230000,-0.0230000,15.2759000,0.0004160,-0.0004160,2016-05-06 09:15:42,2016-05,2016-05-10
Kepler-802 b,Kepler-802,1,1,1,Transit,2016,Kepler,Published Confirmed,0,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,40.05874730,0.00010920,-0.00010920,0,,,,,3.540,0.470,-0.400,0,0.316,0.042,-0.036,0,,,,,,,,,,,,,,,,,,,,,,0,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,5507.00,61.60,-67.23,0,0.90,0.12,-0.05,0,0.93,0.04,-0.05,0,0.060,0.157,-0.176,0,[Fe/H],4.50,0.05,-0.12,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h04m03.79s,286.0157998,+45d00m27.87s,45.0077413,780.5850000,11.3995000,-11.3995000,15.0100000,0.0800000,-0.0800000,13.1050000,0.0310000,-0.0310000,14.8111000,0.0002980,-0.0002980,2016-05-06 09:15:43,2016-05,2016-05-10
Kepler-805 b,Kepler-805,1,1,1,Transit,2016,Kepler,Published Confirmed,0,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,30.86389310,0.00012590,-0.00012590,0,,,,,2.890,0.130,-0.250,0,0.258,0.012,-0.022,0,,,,,,,,,,,,,,,,,,,,,,0,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,6112.00,55.03,-66.37,0,1.65,0.06,-0.05,0,1.19,0.07,-0.04,0,-0.060,0.082,-0.067,0,[Fe/H],4.08,0.02,-0.02,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h32m55.20s,293.2300178,+45d03m12.11s,45.0533640,638.4900000,10.0360000,-10.0360000,12.5860000,0.0690000,-0.0690000,11.2000000,0.0180000,-0.0180000,12.5048000,0.0001940,-0.0001940,2016-05-06 09:15:45,2016-05,2016-05-10
Kepler-806 b,Kepler-806,1,1,1,Transit,2016,Kepler,Published Confirmed,0,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,8.09219642,0.00003302,-0.00003302,0,,,,,1.140,0.330,-0.240,0,0.102,0.029,-0.021,0,,,,,,,,,,,,,,,,,,,,,,0,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,5770.00,59.80,-67.82,0,1.16,0.34,-0.18,0,0.99,0.07,-0.06,0,0.000,0.070,-0.149,0,[Fe/H],4.30,0.14,-0.19,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h44m01.73s,296.0071956,+44d51m12.85s,44.8535698,361.8960000,2.9015000,-2.9015000,11.8130000,0.0240000,-0.0240000,10.1280000,0.0120000,-0.0120000,11.5909000,0.0002130,-0.0002130,2016-05-06 09:15:46,2016-05,2016-05-10
Kepler-808 b,Kepler-808,1,1,1,Transit,2016,Kepler,Published Confirmed,0,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,0.63133235,0.00000035,-0.00000035,0,,,,,1.460,0.060,-0.080,0,0.130,0.005,-0.007,0,,,,,,,,,,,,,,,,,,,,,,0,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,4653.00,51.38,-57.30,0,0.71,0.02,-0.04,0,0.76,0.03,-0.05,0,0.050,0.154,-0.207,0,[Fe/H],4.62,0.02,-0.01,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h26m22.60s,291.5941514,+48d26m43.77s,48.4454907,,,,14.5190000,0.1030000,-0.1030000,11.8790000,0.0220000,-0.0220000,14.3539000,0.0025140,-0.0025140,2016-05-06 09:15:47,2016-05,2016-05-10
Kepler-810 b,Kepler-810,1,1,1,Transit,2016,Kepler,Published Confirmed,0,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,4.59725385,0.00002999,-0.00002999,0,,,,,1.930,0.410,-0.190,0,0.172,0.037,-0.017,0,,,,,,,,,,,,,,,,,,,,,,0,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,5803.00,75.93,-112.28,0,1.04,0.21,-0.09,0,1.03,0.06,-0.06,0,0.100,0.152,-0.150,0,[Fe/H],4.42,0.07,-0.15,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h46m27.57s,296.6148615,+48d04m57.23s,48.0825642,1458.5900000,83.6250000,-83.6250000,15.7300000,0.1150000,-0.1150000,14.2070000,0.0630000,-0.0630000,15.7606000,0.0006400,-0.0006400,2016-05-06 09:15:48,2016-05,2016-05-10
Kepler-811 b,Kepler-811,1,1,1,Transit,2016,Kepler,Published Confirmed,0,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,23.58447697,0.00007601,-0.00007601,0,,,,,2.700,0.680,-0.480,0,0.241,0.061,-0.043,0,,,,,,,,,,,,,,,,,,,,,,0,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,5747.00,64.53,-57.04,0,1.24,0.26,-0.21,0,1.01,0.05,-0.04,0,0.050,0.080,-0.059,0,[Fe/H],4.25,0.16,-0.15,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h01m41.80s,285.4241593,+47d50m04.41s,47.8345586,985.0410000,16.6940000,-16.6940000,14.0460000,0.1260000,-0.1260000,12.4620000,0.0270000,-0.0270000,13.9578000,0.0002200,-0.0002200,2016-05-06 09:15:49,2016-05,2016-05-10
Kepler-812 b,Kepler-812,1,1,1,Transit,2016,Kepler,Published Confirmed,0,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,10.11716531,0.00002533,-0.00002533,0,,,,,3.550,1.350,-0.680,0,0.317,0.120,-0.061,0,,,,,,,,,,,,,,,,,,,,,,0,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,6761.00,124.82,-102.89,0,1.71,0.64,-0.26,0,1.45,0.21,-0.14,0,0.020,0.128,-0.169,0,[Fe/H],4.13,0.12,-0.21,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h15m25.27s,288.8552821,+48d12m30.66s,48.2085170,1482.7400000,35.2300000,-35.2300000,13.8150000,0.0800000,-0.0800000,12.8320000,0.0250000,-0.0250000,13.7493000,0.0002080,-0.0002080,2016-05-06 09:15:49,2016-05,2016-05-10
Kepler-813 b,Kepler-813,1,1,1,Transit,2016,Kepler,Published Confirmed,0,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,19.12947337,0.00007455,-0.00007455,0,,,,,2.140,0.420,-0.190,0,0.191,0.037,-0.017,0,,,,,,,,,,,,,,,,,,,,,,0,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,5743.00,69.68,-59.41,0,0.93,0.12,-0.08,0,0.95,0.05,-0.07,0,-0.130,0.164,-0.193,0,[Fe/H],4.48,0.05,-0.12,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h02m39.04s,285.6626752,+48d26m07.17s,48.4353251,,,,14.6460000,0.1370000,-0.1370000,13.1220000,0.0370000,-0.0370000,14.5352000,0.0006140,-0.0006140,2016-05-06 09:15:50,2016-05,2016-05-10
Kepler-814 b,Kepler-814,1,1,1,Transit,2016,Kepler,Published Confirmed,0,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,6.14698510,0.00002500,-0.00002500,0,,,,,2.120,0.690,-0.300,0,0.189,0.062,-0.027,0,,,,,,,,,,,,,,,,,,,,,,0,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,6162.00,90.50,-87.42,0,1.22,0.36,-0.14,0,1.15,0.12,-0.07,0,0.010,0.129,-0.159,0,[Fe/H],4.33,0.09,-0.19,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,18h59m38.53s,284.9105256,+48d25m53.72s,48.4315896,2055.7700000,105.7300000,-105.7300000,14.8590000,0.0240000,-0.0240000,13.4180000,0.0490000,-0.0490000,14.6655000,0.0003510,-0.0003510,2016-05-06 09:15:50,2016-05,2016-05-10
Kepler-815 b,Kepler-815,1,1,1,Transit,2016,Kepler,Published Confirmed,0,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,8.57503552,0.00005910,-0.00005910,0,,,,,4.110,0.190,-0.330,0,0.367,0.017,-0.029,0,,,,,,,,,,,,,,,,,,,,,,0,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,5028.00,52.57,-43.63,0,3.42,0.09,-0.26,0,1.25,0.05,-0.19,0,-0.030,0.039,-0.026,0,[Fe/H],3.46,0.01,-0.01,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h00m53.07s,285.2211238,+47d52m52.69s,47.8813037,1259.2800000,23.7150000,-23.7150000,13.4380000,0.0800000,-0.0800000,11.1910000,0.0170000,-0.0170000,13.2306000,0.0002260,-0.0002260,2016-05-06 09:15:51,2016-05,2016-05-10
